mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,prev_lat,prev_lon,prev_time,time_diff_seconds,distance_m,implied_speed_knots,movement_anomaly,zero_time_gap,ais_gap,valid_movement
205670000,2025-01-01 00:55:14+00:00,-118.14204,33.68904,0.0,232.3,217.0,INGRID,IMO9529956,ONHY,80.0,33.68901,-118.14202,2025-01-01 00:52:14+00:00,180.0,3.8093416983574806,0.0411375042607511,False,False,False,True
205670000,2025-01-01 00:58:14+00:00,-118.14208,33.68903,0.0,204.7,216.0,INGRID,IMO9529956,ONHY,80.0,33.68904,-118.14204,2025-01-01 00:55:14+00:00,180.0,3.871107064272696,0.0418045153100879,False,False,False,True
205670000,2025-01-01 01:01:14+00:00,-118.14215,33.68902,0.0,241.7,215.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14208,2025-01-01 00:58:14+00:00,180.0,6.584498003856568,0.0711067255545364,False,False,False,True
205670000,2025-01-01 01:04:14+00:00,-118.14216,33.68903,0.0,206.4,214.0,INGRID,IMO9529956,ONHY,80.0,33.68902,-118.14215,2025-01-01 01:01:14+00:00,180.0,1.4456674885528515,0.0156119238386031,False,False,False,True
205670000,2025-01-01 01:07:14+00:00,-118.14217,33.68906,0.0,178.3,213.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14216,2025-01-01 01:04:14+00:00,180.0,3.454269839477415,0.0373030438042765,False,False,False,True
205670000,2025-01-01 01:10:14+00:00,-118.14216,33.68906,0.0,143.2,213.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14217,2025-01-01 01:07:14+00:00,180.0,0.9272003777368903,0.0100129399014448,False,False,False,True
205670000,2025-01-01 01:13:14+00:00,-118.14216,33.68908,0.0,168.2,214.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14216,2025-01-01 01:10:14+00:00,180.0,2.218335650604791,0.02395605317262,False,False,False,True
205670000,2025-01-01 01:16:14+00:00,-118.14213,33.68907,0.0,164.0,214.0,INGRID,IMO9529956,ONHY,80.0,33.68908,-118.14216,2025-01-01 01:13:14+00:00,180.0,2.9945876946998857,0.0323388852470301,False,False,False,True
205670000,2025-01-01 01:19:14+00:00,-118.14212,33.68905,0.0,176.0,215.0,INGRID,IMO9529956,ONHY,80.0,33.68907,-118.14213,2025-01-01 01:16:14+00:00,180.0,2.4043114578607576,0.0259644265791558,False,False,False,True
205670000,2025-01-01 01:22:14+00:00,-118.14211,33.68904,0.0,167.2,214.0,INGRID,IMO9529956,ONHY,80.0,33.68905,-118.14212,2025-01-01 01:19:14+00:00,180.0,1.4456673534138669,0.0156119223792222,False,False,False,True
205670000,2025-01-01 01:25:14+00:00,-118.14211,33.68905,0.0,154.2,214.0,INGRID,IMO9529956,ONHY,80.0,33.68904,-118.14211,2025-01-01 01:22:14+00:00,180.0,1.1091678209793432,0.0119780265396249,False,False,False,True
205670000,2025-01-01 01:28:14+00:00,-118.14208,33.68903,0.0,168.7,215.0,INGRID,IMO9529956,ONHY,80.0,33.68905,-118.14211,2025-01-01 01:25:14+00:00,180.0,3.557853492219658,0.0384216551795347,False,False,False,True
205670000,2025-01-01 01:31:14+00:00,-118.14208,33.68903,0.0,166.4,216.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14208,2025-01-01 01:28:14+00:00,180.0,0.0,0.0,False,False,False,True
205670000,2025-01-01 01:34:14+00:00,-118.14207,33.68903,0.0,269.9,217.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14208,2025-01-01 01:31:14+00:00,180.0,0.9272007011929806,0.0100129433944831,False,False,False,True
205670000,2025-01-01 01:37:14+00:00,-118.14211,33.68904,0.0,253.1,216.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14207,2025-01-01 01:34:14+00:00,180.0,3.871107062859903,0.041804515294831,False,False,False,True
205670000,2025-01-01 01:40:14+00:00,-118.14211,33.68908,0.0,275.9,215.0,INGRID,IMO9529956,ONHY,80.0,33.68904,-118.14211,2025-01-01 01:37:14+00:00,180.0,4.436671293513716,0.0479121062621316,False,False,False,True
205670000,2025-01-01 01:43:14+00:00,-118.14211,33.6891,0.0,283.4,214.0,INGRID,IMO9529956,ONHY,80.0,33.68908,-118.14211,2025-01-01 01:40:14+00:00,180.0,2.2183356579467715,0.0239560532519069,False,False,False,True
205670000,2025-01-01 01:46:14+00:00,-118.1421,33.68908,0.0,194.1,215.0,INGRID,IMO9529956,ONHY,80.0,33.6891,-118.14211,2025-01-01 01:43:14+00:00,180.0,2.404311344132776,0.0259644253509947,False,False,False,True
205670000,2025-01-01 01:49:14+00:00,-118.14213,33.68906,0.0,195.5,215.0,INGRID,IMO9529956,ONHY,80.0,33.68908,-118.1421,2025-01-01 01:46:14+00:00,180.0,3.557852744185521,0.038421647101431,False,False,False,True
205670000,2025-01-01 01:52:14+00:00,-118.14211,33.68906,0.0,188.8,215.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14213,2025-01-01 01:49:14+00:00,180.0,1.8544007567914096,0.0200258798171189,False,False,False,True
205670000,2025-01-01 01:55:14+00:00,-118.14213,33.68906,0.0,224.6,214.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14211,2025-01-01 01:52:14+00:00,180.0,1.8544007567914096,0.0200258798171189,False,False,False,True
205670000,2025-01-01 01:58:14+00:00,-118.14216,33.68906,0.0,240.4,213.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14213,2025-01-01 01:55:14+00:00,180.0,2.7816011371635545,0.0300388197470222,False,False,False,True
205670000,2025-01-01 02:01:14+00:00,-118.14219,33.68903,0.0,187.9,213.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14216,2025-01-01 01:58:14+00:00,180.0,4.337002057415227,0.0468357671071445,False,False,False,True
205670000,2025-01-01 02:04:14+00:00,-118.14219,33.68902,0.0,223.5,213.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14219,2025-01-01 02:01:14+00:00,180.0,1.1091678165996977,0.0119780264923286,False,False,False,True
205670000,2025-01-01 02:07:14+00:00,-118.1422,33.689,0.0,228.9,214.0,INGRID,IMO9529956,ONHY,80.0,33.68902,-118.14219,2025-01-01 02:04:14+00:00,180.0,2.4043116488233487,0.0259644286413821,False,False,False,True
205670000,2025-01-01 02:10:14+00:00,-118.14223,33.68903,0.0,295.1,213.0,INGRID,IMO9529956,ONHY,80.0,33.689,-118.1422,2025-01-01 02:07:14+00:00,180.0,4.337002666778716,0.0468357736877285,False,False,False,True
205670000,2025-01-01 02:13:14+00:00,-118.14225,33.68906,0.0,302.0,212.0,INGRID,IMO9529956,ONHY,80.0,33.68903,-118.14223,2025-01-01 02:10:14+00:00,180.0,3.809341499010965,0.0411375021079859,False,False,False,True
205670000,2025-01-01 02:16:14+00:00,-118.14224,33.68906,0.0,128.8,211.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14225,2025-01-01 02:13:14+00:00,180.0,0.9272003790545216,0.0100129399156741,False,False,False,True
205670000,2025-01-01 02:19:14+00:00,-118.14226,33.68906,0.0,287.9,213.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14224,2025-01-01 02:16:14+00:00,180.0,1.8544007567914096,0.0200258798171189,False,False,False,True
205670000,2025-01-01 02:22:14+00:00,-118.1423,33.68907,0.0,293.8,214.0,INGRID,IMO9529956,ONHY,80.0,33.68906,-118.14226,2025-01-01 02:19:14+00:00,180.0,3.871105831754995,0.0418045019999923,False,False,False,True
205670000,2025-01-01 02:25:14+00:00,-118.14232,33.68907,0.0,295.6,214.0,INGRID,IMO9529956,ONHY,80.0,33.68907,-118.1423,2025-01-01 02:22:14+00:00,180.0,1.8544005420323249,0.0200258774979117,False,False,False,True
205670000,2025-01-01 02:28:14+00:00,-118.14238,33.68911,0.0,306.6,212.0,INGRID,IMO9529956,ONHY,80.0,33.68907,-118.14232,2025-01-01 02:25:14+00:00,180.0,7.115704488989436,0.076843283410429,False,False,False,True
205670000,2025-01-01 02:31:14+00:00,-118.14243,33.68916,0.0,323.0,210.0,INGRID,IMO9529956,ONHY,80.0,33.68911,-118.14238,2025-01-01 02:28:14+00:00,180.0,7.22833372696233,0.078059579065658,False,False,False,True
205670000,2025-01-01 02:34:14+00:00,-118.14248,33.68921,0.0,353.4,207.0,INGRID,IMO9529956,ONHY,80.0,33.68916,-118.14243,2025-01-01 02:31:14+00:00,180.0,7.228332041781196,0.0780595608671997,False,False,False,True
205670000,2025-01-01 02:37:14+00:00,-118.14251,33.68924,0.0,348.8,206.0,INGRID,IMO9529956,ONHY,80.0,33.68921,-118.14248,2025-01-01 02:34:14+00:00,180.0,4.336998412889769,0.0468357277495091,False,False,False,True
205670000,2025-01-01 02:40:14+00:00,-118.14254,33.68927,0.0,351.9,205.0,INGRID,IMO9529956,ONHY,80.0,33.68924,-118.14251,2025-01-01 02:37:14+00:00,180.0,4.336997808117225,0.0468357212185032,False,False,False,True
205670000,2025-01-01 02:43:14+00:00,-118.14255,33.68928,0.0,277.6,206.0,INGRID,IMO9529956,ONHY,80.0,33.68927,-118.14254,2025-01-01 02:40:14+00:00,180.0,1.4456658005466492,0.0156119056096366,False,False,False,True
205670000,2025-01-01 02:46:14+00:00,-118.14256,33.68933,0.0,358.2,205.0,INGRID,IMO9529956,ONHY,80.0,33.68928,-118.14255,2025-01-01 02:43:14+00:00,180.0,5.622813318733594,0.0607213857860395,False,False,False,True
205670000,2025-01-01 02:49:14+00:00,-118.14265,33.68934,0.0,352.4,203.0,INGRID,IMO9529956,ONHY,80.0,33.68933,-118.14256,2025-01-01 02:46:14+00:00,180.0,8.418168075881573,0.0909087324034535,False,False,False,True
205670000,2025-01-01 02:52:14+00:00,-118.14269,33.68939,0.0,12.2,200.0,INGRID,IMO9529956,ONHY,80.0,33.68934,-118.14265,2025-01-01 02:49:14+00:00,180.0,6.671689895519529,0.0720483204805926,False,False,False,True
205670000,2025-01-01 02:55:14+00:00,-118.14273,33.68935,0.0,51.0,200.0,INGRID,IMO9529956,ONHY,80.0,33.68939,-118.14269,2025-01-01 02:52:14+00:00,180.0,5.7826606391292765,0.0624475947598058,False,False,False,True
205670000,2025-01-01 02:58:14+00:00,-118.14275,33.68932,0.0,21.9,201.0,INGRID,IMO9529956,ONHY,80.0,33.68935,-118.14273,2025-01-01 02:55:14+00:00,180.0,3.809338603192319,0.0411374708357186,False,False,False,True
205670000,2025-01-01 03:01:14+00:00,-118.14281,33.68933,0.0,272.6,201.0,INGRID,IMO9529956,ONHY,80.0,33.68932,-118.14275,2025-01-01 02:58:14+00:00,180.0,5.672678637373672,0.0612598869026246,False,False,False,True
205670000,2025-01-01 03:22:14+00:00,-118.14314,33.68938,0.0,225.2,193.0,INGRID,IMO9529956,ONHY,80.0,33.68933,-118.14281,2025-01-01 03:01:14+00:00,1260.0,31.096042001246577,0.0479728018124628,False,False,True,True
205670000,2025-01-01 03:31:14+00:00,-118.14327,33.68941,0.0,221.0,190.0,INGRID,IMO9529956,ONHY,80.0,33.68938,-118.14314,2025-01-01 03:22:14+00:00,540.0,12.504421013392708,0.0450122106345801,False,False,False,True
205670000,2025-01-01 03:34:14+00:00,-118.14331,33.68943,0.0,228.6,189.0,INGRID,IMO9529956,ONHY,80.0,33.68941,-118.14327,2025-01-01 03:31:14+00:00,180.0,4.321586235845996,0.0466692899371493,False,False,False,True
205670000,2025-01-01 03:37:14+00:00,-118.14336,33.68943,0.0,251.7,188.0,INGRID,IMO9529956,ONHY,80.0,33.68943,-118.14331,2025-01-01 03:34:14+00:00,180.0,4.635982028645293,0.0500644850364548,False,False,False,True
205670000,2025-01-01 03:40:14+00:00,-118.14338,33.68944,0.0,211.5,187.0,INGRID,IMO9529956,ONHY,80.0,33.68943,-118.14336,2025-01-01 03:37:14+00:00,180.0,2.160792842031685,0.0233346419891937,False,False,False,True
205670000,2025-01-01 03:43:14+00:00,-118.14338,33.68944,0.0,173.8,188.0,INGRID,IMO9529956,ONHY,80.0,33.68944,-118.14338,2025-01-01 03:40:14+00:00,180.0,0.0,0.0,False,False,False,True
205670000,2025-01-01 03:46:14+00:00,-118.14342,33.68944,0.0,217.9,187.0,INGRID,IMO9529956,ONHY,80.0,33.68944,-118.14338,2025-01-01 03:43:14+00:00,180.0,3.708785194447989,0.0400515834020876,False,False,False,True
205670000,2025-01-01 03:52:14+00:00,-118.1434,33.6895,0.0,156.8,188.0,INGRID,IMO9529956,ONHY,80.0,33.68944,-118.14342,2025-01-01 03:46:14+00:00,360.0,6.908537674404282,0.0373030329805944,False,False,False,True
205670000,2025-01-01 03:55:14+00:00,-118.14338,33.68951,0.0,197.7,189.0,INGRID,IMO9529956,ONHY,80.0,33.6895,-118.1434,2025-01-01 03:52:14+00:00,180.0,2.1607915594861264,0.0233346281388417,False,False,False,True
205670000,2025-01-01 03:58:14+00:00,-118.14343,33.68953,0.0,249.1,189.0,INGRID,IMO9529956,ONHY,80.0,33.68951,-118.14338,2025-01-01 03:55:14+00:00,180.0,5.139386961773546,0.0555008108431882,False,False,False,True
205670000,2025-01-01 04:01:14+00:00,-118.14349,33.68957,0.0,248.2,187.0,INGRID,IMO9529956,ONHY,80.0,33.68953,-118.14343,2025-01-01 03:58:14+00:00,180.0,7.115681524756996,0.0768430354171313,False,False,False,True
205670000,2025-01-01 04:04:14+00:00,-118.14355,33.68958,0.0,235.6,185.0,INGRID,IMO9529956,ONHY,80.0,33.68957,-118.14349,2025-01-01 04:01:14+00:00,180.0,5.672662850239725,0.061259716415611,False,False,False,True
205670000,2025-01-01 04:07:14+00:00,-118.14357,33.68957,0.0,200.9,185.0,INGRID,IMO9529956,ONHY,80.0,33.68958,-118.14355,2025-01-01 04:04:14+00:00,180.0,2.160790274819373,0.0233346142655827,False,False,False,True
205670000,2025-01-01 04:10:14+00:00,-118.1436,33.68953,0.0,167.4,184.0,INGRID,IMO9529956,ONHY,80.0,33.68957,-118.14357,2025-01-01 04:07:14+00:00,180.0,5.236532475761177,0.0565498960426867,False,False,False,True
205670000,2025-01-01 04:13:14+00:00,-118.14366,33.68951,0.0,202.5,183.0,INGRID,IMO9529956,ONHY,80.0,33.68953,-118.1436,2025-01-01 04:10:14+00:00,180.0,5.989148816871143,0.0646774835343711,False,False,False,True
205670000,2025-01-01 04:16:14+00:00,-118.14374,33.6895,0.0,202.6,181.0,INGRID,IMO9529956,ONHY,80.0,33.68951,-118.14366,2025-01-01 04:13:14+00:00,180.0,7.50003473574426,0.0809937084484951,False,False,False,True
205670000,2025-01-01 04:19:14+00:00,-118.14374,33.68946,0.0,163.8,180.0,INGRID,IMO9529956,ONHY,80.0,33.6895,-118.14374,2025-01-01 04:16:14+00:00,180.0,4.436671596610157,0.0479121095353038,False,False,False,True
205670000,2025-01-01 04:22:14+00:00,-118.14374,33.68945,0.0,149.5,181.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14374,2025-01-01 04:19:14+00:00,180.0,1.109167894296979,0.0119780273313902,False,False,False,True
205670000,2025-01-01 04:25:14+00:00,-118.14376,33.68947,0.0,119.7,180.0,INGRID,IMO9529956,ONHY,80.0,33.68945,-118.14374,2025-01-01 04:22:14+00:00,180.0,2.8913291043701608,0.0312237842568827,False,False,False,True
205670000,2025-01-01 04:28:14+00:00,-118.14377,33.68947,0.0,185.6,180.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14376,2025-01-01 04:25:14+00:00,180.0,0.927195976470064,0.0100128923716753,False,False,False,True
205670000,2025-01-01 04:31:14+00:00,-118.14379,33.68946,0.0,157.6,179.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14377,2025-01-01 04:28:14+00:00,180.0,2.160792292369005,0.0233346360533253,False,False,False,True
205670000,2025-01-01 04:34:14+00:00,-118.14378,33.68947,0.0,161.7,180.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14379,2025-01-01 04:31:14+00:00,180.0,1.445664517958824,0.0156118917588282,False,False,False,True
205670000,2025-01-01 04:37:14+00:00,-118.1438,33.68949,0.0,87.9,181.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14378,2025-01-01 04:34:14+00:00,180.0,2.891328833030783,0.0312237813266586,False,False,False,True
205670000,2025-01-01 04:40:14+00:00,-118.14383,33.68952,0.0,293.8,180.0,INGRID,IMO9529956,ONHY,80.0,33.68949,-118.1438,2025-01-01 04:37:14+00:00,180.0,4.336992745864379,0.0468356665506723,False,False,False,True
205670000,2025-01-01 04:43:14+00:00,-118.14385,33.68956,0.0,160.4,178.0,INGRID,IMO9529956,ONHY,80.0,33.68952,-118.14383,2025-01-01 04:40:14+00:00,180.0,4.808619258364428,0.0519288136621061,False,False,False,True
205670000,2025-01-01 04:46:14+00:00,-118.14384,33.68956,0.0,93.3,179.0,INGRID,IMO9529956,ONHY,80.0,33.68956,-118.14385,2025-01-01 04:43:14+00:00,180.0,0.927195010042721,0.0100128819351191,False,False,False,True
205670000,2025-01-01 04:49:14+00:00,-118.14382,33.68956,0.0,133.7,181.0,INGRID,IMO9529956,ONHY,80.0,33.68956,-118.14384,2025-01-01 04:46:14+00:00,180.0,1.8543900187678168,0.020025763856009,False,False,False,True
205670000,2025-01-01 04:52:14+00:00,-118.14382,33.68956,0.0,178.7,181.0,INGRID,IMO9529956,ONHY,80.0,33.68956,-118.14382,2025-01-01 04:49:14+00:00,180.0,0.0,0.0,False,False,False,True
205670000,2025-01-01 04:55:14+00:00,-118.1438,33.68955,0.0,146.8,181.0,INGRID,IMO9529956,ONHY,80.0,33.68956,-118.14382,2025-01-01 04:52:14+00:00,180.0,2.160790641968336,0.0233346182304651,False,False,False,True
205670000,2025-01-01 04:58:14+00:00,-118.1438,33.68951,0.0,153.2,180.0,INGRID,IMO9529956,ONHY,80.0,33.68955,-118.1438,2025-01-01 04:55:14+00:00,180.0,4.436671632260359,0.0479121099202943,False,False,False,True
205670000,2025-01-01 05:01:14+00:00,-118.14383,33.68951,0.0,139.8,179.0,INGRID,IMO9529956,ONHY,80.0,33.68951,-118.1438,2025-01-01 04:58:14+00:00,180.0,2.7815866395236166,0.0300386631853977,False,False,False,True
205670000,2025-01-01 05:04:14+00:00,-118.14385,33.6895,0.0,267.3,178.0,INGRID,IMO9529956,ONHY,80.0,33.68951,-118.14383,2025-01-01 05:01:14+00:00,180.0,2.1607915594861264,0.0233346281388417,False,False,False,True
205670000,2025-01-01 05:07:14+00:00,-118.14374,33.68948,0.0,103.0,180.0,INGRID,IMO9529956,ONHY,80.0,33.6895,-118.14385,2025-01-01 05:04:14+00:00,180.0,10.437611954050606,0.112716931226454,False,False,False,True
205670000,2025-01-01 05:10:14+00:00,-118.14369,33.68946,0.0,133.6,183.0,INGRID,IMO9529956,ONHY,80.0,33.68948,-118.14374,2025-01-01 05:07:14+00:00,180.0,5.139389374255758,0.0555008368958517,False,False,False,True
205670000,2025-01-01 05:13:14+00:00,-118.14369,33.68947,0.0,105.5,183.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14369,2025-01-01 05:10:14+00:00,180.0,1.1091678966642242,0.0119780273569543,False,False,False,True
205670000,2025-01-01 05:16:14+00:00,-118.1437,33.68944,0.0,110.3,182.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14369,2025-01-01 05:13:14+00:00,180.0,3.4542688725531576,0.037303033362354,False,False,False,True
205670000,2025-01-01 05:19:14+00:00,-118.14372,33.68946,0.0,288.7,181.0,INGRID,IMO9529956,ONHY,80.0,33.68944,-118.1437,2025-01-01 05:16:14+00:00,180.0,2.891329240922246,0.0312237857315238,False,False,False,True
205670000,2025-01-01 05:22:14+00:00,-118.14373,33.68946,0.0,92.2,180.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14372,2025-01-01 05:19:14+00:00,180.0,0.9271960838507384,0.0100128935312912,False,False,False,True
205670000,2025-01-01 05:25:14+00:00,-118.14373,33.68946,0.0,69.2,180.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14373,2025-01-01 05:22:14+00:00,180.0,0.0,0.0,False,False,False,True
205670000,2025-01-01 05:28:14+00:00,-118.14369,33.68947,0.0,66.6,181.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14373,2025-01-01 05:25:14+00:00,180.0,3.871089390405233,0.0418043244480294,False,False,False,True
205670000,2025-01-01 05:31:14+00:00,-118.14365,33.68946,0.0,55.6,182.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14369,2025-01-01 05:28:14+00:00,180.0,3.8710893914656728,0.0418043244594813,False,False,False,True
205670000,2025-01-01 05:34:14+00:00,-118.14362,33.68946,0.0,64.9,184.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14365,2025-01-01 05:31:14+00:00,180.0,2.7815882502345817,0.0300386805796443,False,False,False,True
205670000,2025-01-01 05:37:14+00:00,-118.14364,33.68947,0.0,49.7,183.0,INGRID,IMO9529956,ONHY,80.0,33.68946,-118.14362,2025-01-01 05:34:14+00:00,180.0,2.160792293428828,0.0233346360647705,False,False,False,True
205670000,2025-01-01 05:40:14+00:00,-118.14365,33.6895,0.0,72.2,181.0,INGRID,IMO9529956,ONHY,80.0,33.68947,-118.14364,2025-01-01 05:37:14+00:00,180.0,3.4542688014989467,0.0373030325950317,False,False,False,True
205670000,2025-01-01 05:43:14+00:00,-118.1436,33.68948,0.1,98.2,183.0,INGRID,IMO9529956,ONHY,80.0,33.6895,-118.14365,2025-01-01 05:40:14+00:00,180.0,5.139388408768478,0.0555008264694473,False,False,False,True
205670000,2025-01-01 05:46:14+00:00,-118.14358,33.68945,0.0,135.0,185.0,INGRID,IMO9529956,ONHY,80.0,33.68948,-118.1436,2025-01-01 05:43:14+00:00,180.0,3.8093373063815608,0.0411374568313151,False,False,False,True
205670000,2025-01-01 05:49:14+00:00,-118.1436,33.68941,0.0,122.9,185.0,INGRID,IMO9529956,ONHY,80.0,33.68945,-118.14358,2025-01-01 05:46:14+00:00,180.0,4.808620095912676,0.0519288227068827,False,False,False,True
205670000,2025-01-01 05:52:14+00:00,-118.14359,33.6894,0.0,295.9,183.0,INGRID,IMO9529956,ONHY,80.0,33.68941,-118.1436,2025-01-01 05:49:14+00:00,180.0,1.445664924790312,0.0156118961522466,False,False,False,True
205670000,2025-01-01 05:55:14+00:00,-118.1436,33.68941,0.0,53.6,182.0,INGRID,IMO9529956,ONHY,80.0,33.6894,-118.14359,2025-01-01 05:52:14+00:00,180.0,1.445664924790312,0.0156118961522466,False,False,False,True
205670000,2025-01-01 05:58:14+00:00,-118.14354,33.68941,0.0,79.7,184.0,INGRID,IMO9529956,ONHY,80.0,33.68941,-118.1436,2025-01-01 05:55:14+00:00,180.0,5.56317972320442,0.0600773959619648,False,False,False,True
205670000,2025-01-01 06:01:14+00:00,-118.14344,33.68943,0.0,61.9,186.0,INGRID,IMO9529956,ONHY,80.0,33.68941,-118.14354,2025-01-01 05:58:14+00:00,180.0,9.533643112833571,0.1029548712691689,False,False,False,True
205670000,2025-01-01 06:04:14+00:00,-118.14337,33.68944,0.0,81.4,187.0,INGRID,IMO9529956,ONHY,80.0,33.68943,-118.14344,2025-01-01 06:01:14+00:00,180.0,6.584467639095461,0.0711063976421073,False,False,False,True
205670000,2025-01-01 06:07:14+00:00,-118.14329,33.68945,0.0,113.1,189.0,INGRID,IMO9529956,ONHY,80.0,33.68944,-118.14337,2025-01-01 06:04:14+00:00,180.0,7.500039832799328,0.0809937634921591,False,False,False,True
205670000,2025-01-01 06:10:14+00:00,-118.14321,33.6894,0.0,133.3,192.0,INGRID,IMO9529956,ONHY,80.0,33.68945,-118.14329,2025-01-01 06:07:14+00:00,180.0,9.261571395187609,0.1000167385601193,False,False,False,True
205670000,2025-01-01 06:13:14+00:00,-118.14318,33.68937,0.0,159.8,194.0,INGRID,IMO9529956,ONHY,80.0,33.6894,-118.14321,2025-01-01 06:10:14+00:00,180.0,4.3369951748421,0.0468356927814725,False,False,False,True
205670000,2025-01-01 06:16:14+00:00,-118.14318,33.68937,0.0,186.1,194.0,INGRID,IMO9529956,ONHY,80.0,33.68937,-118.14318,2025-01-01 06:13:14+00:00,180.0,0.0,0.0,False,False,False,True
205670000,2025-01-01 06:19:14+00:00,-118.14318,33.68938,0.1,168.3,193.0,INGRID,IMO9529956,ONHY,80.0,33.68937,-118.14318,2025-01-01 06:16:14+00:00,180.0,1.1091678799657911,0.0119780271766261,False,False,False,True
205670000,2025-01-01 06:22:14+00:00,-118.14314,33.68937,0.1,152.2,192.0,INGRID,IMO9529956,ONHY,80.0,33.68938,-118.14318,2025-01-01 06:19:14+00:00,180.0,3.871093088313692,0.0418043643821538,False,False,False,True
205670000,2025-01-01 06:25:14+00:00,-118.14307,33.68934,0.0,146.4,192.0,INGRID,IMO9529956,ONHY,80.0,33.68937,-118.14314,2025-01-01 06:22:14+00:00,180.0,7.293649234403899,0.0787649284877981,False,False,False,True
205670000,2025-01-01 06:28:14+00:00,-118.14299,33.68928,0.0,152.8,195.0,INGRID,IMO9529956,ONHY,80.0,33.68934,-118.14307,2025-01-01 06:25:14+00:00,180.0,9.965422072759688,0.107617700232851,False,False,False,True
205670000,2025-01-01 06:31:14+00:00,-118.14293,33.68923,0.0,166.4,197.0,INGRID,IMO9529956,ONHY,80.0,33.68928,-118.14299,2025-01-01 06:28:14+00:00,180.0,7.855279319364765,0.0848300341786333,False,False,False,True
205670000,2025-01-01 06:34:14+00:00,-118.14289,33.68918,0.0,165.3,197.0,INGRID,IMO9529956,ONHY,80.0,33.68923,-118.14293,2025-01-01 06:31:14+00:00,180.0,6.671693596607666,0.0720483604490547,False,False,False,True
205670000,2025-01-01 06:40:14+00:00,-118.14275,33.68917,0.0,150.6,200.0,INGRID,IMO9529956,ONHY,80.0,33.68918,-118.14289,2025-01-01 06:34:14+00:00,360.0,13.028089297894354,0.0703458919467193,False,False,False,True
205670000,2025-01-01 06:43:14+00:00,-118.1427,33.68912,0.0,157.3,202.0,INGRID,IMO9529956,ONHY,80.0,33.68917,-118.14275,2025-01-01 06:40:14+00:00,180.0,7.22833338999607,0.078059575426722,False,False,False,True
205670000,2025-01-01 06:46:14+00:00,-118.14265,33.6891,0.0,149.9,203.0,INGRID,IMO9529956,ONHY,80.0,33.68912,-118.1427,2025-01-01 06:43:14+00:00,180.0,5.139406754446391,0.0555010245864615,False,False,False,True
205670000,2025-01-01 06:52:14+00:00,-118.14259,33.68907,0.0,140.4,203.0,INGRID,IMO9529956,ONHY,80.0,33.6891,-118.14265,2025-01-01 06:46:14+00:00,360.0,6.482397785478933,0.0350020669759038,False,False,False,True
205670000,2025-01-01 06:55:14+00:00,-118.14253,33.68908,0.0,99.8,205.0,INGRID,IMO9529956,ONHY,80.0,33.68907,-118.14259,2025-01-01 06:52:14+00:00,180.0,5.672694424507142,0.0612600573896331,False,False,False,True
205670000,2025-01-01 06:58:14+00:00,-118.14247,33.68904,0.0,105.8,207.0,INGRID,IMO9529956,ONHY,80.0,33.68908,-118.14253,2025-01-01 06:55:14+00:00,180.0,7.115705986119942,0.0768432995781077,False,False,False,True
205670000,2025-01-01 07:01:14+00:00,-118.14241,33.68902,0.0,98.5,208.0,INGRID,IMO9529956,ONHY,80.0,33.68904,-118.14247,2025-01-01 06:58:14+00:00,180.0,5.989178076023325,0.0646777995072065,False,False,False,True
205670000,2025-01-01 07:04:14+00:00,-118.14237,33.689,0.0,120.2,209.0,INGRID,IMO9529956,ONHY,80.0,33.68902,-118.14241,2025-01-01 07:01:14+00:00,180.0,4.321601274437321,0.046669452340568,False,False,False,True
205670000,2025-01-01 07:07:14+00:00,-118.1423,33.68899,0.0,101.3,210.0,INGRID,IMO9529956,ONHY,80.0,33.689,-118.14237,2025-01-01 07:04:14+00:00,180.0,6.584500226331597,0.0711067495552911,False,False,False,True
